1322,19743,2067180.Death_Angel,Frances Louise Davis Lockridge,Linda Howard,Alabama,33.0 -87.0,1
1323,19744,48829.Affluenza,,John De Graaf,,,2
1324,19745,20075.Dragon_s_Fire,Anne McCaffrey,Anne McCaffrey,"Cambridge, Massachusetts",42.37361111111111 -71.11055555555555,1
1325,19746,54754.Can_t_Stop_Won_t_Stop,,Jeff Chang,,,2
1326,19747,762477.The_Three_Cornered_World,Natsume Sōseki,Natsume Sōseki,Musashi Province,,1
1327,19748,846746.Midnight_Run,Paul Monette,Lisa Marie Rice,"Lawrence, Massachusetts",42.706944444444446 -71.16361111111111,2
1328,19749,81648.In_Country,Thomas Gray,Bobbie Ann Mason,"Mayfield, Kentucky",36.73777777777778 -88.64,1
1329,19750,9626553-just-a-dream,Chris Van Allsburg,Chris Van Allsburg,"East Grand Rapids, Michigan",42.950833333333335 -85.61555555555556,1
1330,19751,150447.Forty_Words_for_Sorrow,Giles Blunt,Giles Blunt,Canada,45.4 -75.66666666666667,1
1331,19752,4311773-secret-life-of-a-vampire,Kerrelyn Sparks,Kerrelyn Sparks,,,2
1332,19753,68930.They_Do_It_with_Mirrors,Agatha Christie,Agatha Christie,Devon,50.71666666666667 -3.716666666666667,1
1333,19754,5147134-8,,Matsuri Hino,,,2
1334,19755,8139321-leaving,Walt Whitman,Karen Kingsbury,"West Hills, New York",40.82416666666667 -73.43444444444444,2
1335,19756,1404466.MeruPuri_Vol_2,,Matsuri Hino,,,2
1336,19757,72816.The_Cat_Who_Had_60_Whiskers,Lilian Jackson Braun,Lilian Jackson Braun,"Chicopee, Massachusetts",42.14861111111111 -72.60833333333333,1
1337,19758,6624702-roadkill,Tim Dorsey,Rob Thurman,,,2
1338,19759,5528780-eagle-day,"Collier, Richard",Robert Muchamore,England,51.5 -0.11666666666666667,1
1339,19760,545766.Murder_With_Peacocks,Donna Andrews,Donna Andrews,,,2
1340,19761,835202.A_Chair_for_My_Mother,Vera B. Williams,Vera B. Williams,,,2
1341,19762,19647.Tristessa,Jack Kerouac,Jack Kerouac,"Lowell, Massachusetts",42.63944444444444 -71.31472222222222,1
1342,19763,136228.Lying_Awake,Mark Salzman,Mark Salzman,"Greenwich, Connecticut",41.03888888888889 -73.61361111111111,1
1343,19764,513260.Sword_Singer,Cassandra Boyson,Jennifer Roberson,,,2
1344,19765,9664718-cowgirls-don-t-cry,Silver James,Lorelei James,,,2
1345,19766,343529.On_a_Wild_Night,Stephanie Laurens,Stephanie Laurens,Ceylon,,1
1346,19767,9825899-the-mermaid-garden,Santa Montefiore,Santa Montefiore,Winchester,51.0632 -1.308,1
1347,19768,8551693-hunger-untamed,Pamela Palmer,Pamela Palmer,,,2
1348,19769,226738.Freefall,Jessica Barry,Kristen Heitzmann,,,2
1349,19770,195672.Aquamarine,Carol Anshaw,Alice Hoffman,New York City,40.71277777777778 -74.00611111111111,1
1350,19771,7767952-real-mermaids-don-t-wear-toe-rings,Hélène Boudreau,Helene Boudreau,,,2
1351,19772,186915.Eclipse_Bay,Jayne Ann Krentz,Jayne Ann Krentz,"Cobb, California",38.82222222222222 -122.72305555555556,1
1352,19773,85425.Final_Jeopardy,Linda Fairstein,Linda Fairstein,"Mount Vernon, New York",40.91416666666667 -73.83055555555555,1
1353,19774,155421.Something_from_the_Nightside,Simon R. Green,Simon R. Green,Bradford on Avon,,1
1354,19775,13273621-snow-white-the-huntsman,Evan Daugherty,Evan Daugherty,,,2
1355,19776,91582.Lady_Susan,Jane Austen,Jane Austen,"Steventon, Hampshire",51.2303 -1.2189,1
1356,19777,22417.Transmetropolitan_Vol_2,,Warren Ellis,,,2
1357,19778,2903595-promise-of-the-wolves,Dorothy Hearst,Dorothy Hearst,,,2
1358,19779,10194628-love-and-leftovers,Sarah Tregay,Sarah Tregay,,,2
1359,19780,13023039-mortal-ties,Eileen Wilks,Eileen Wilks,"Monahans, Texas",31.587777777777777 -102.89055555555555,1
1360,19781,47620.Grim_Tuesday,Garth Nix,Garth Nix,Victoria (Australia),-37.0 144.0,1
1361,19782,61182.The_Hacker_Crackdown,Bruce Sterling,Bruce Sterling,United States,38.88333333333333 -77.01666666666667,1
1362,19783,2732513-the-revolution,Richard L.-G Deverall,Ron Paul,Pennsylvania,41.0 -78.0,1
1363,19784,142464.Royal_Flash,George MacDonald Fraser,George MacDonald Fraser,Carlisle,54.891 -2.944,1
1364,19785,179892.In_My_Skin,,Kate Holden,,,2
1365,19786,130900.One_Pink_Rose,Julie Garwood,Julie Garwood,"Kansas City, Missouri",39.09972222222222 -94.57833333333333,1
1366,19787,216132.The_Prey,Paul Bowles,Allison Brennan,"San Carlos, California",37.4955 -122.2668,1
1367,19788,632919.Comstock_Lode,Louis L'Amour,Louis L'Amour,"Jamestown, North Dakota",46.90555555555556 -98.70305555555555,1
1368,19789,9635439-a-highland-christmas,M. C. Beaton,M.C. Beaton,,,2
1369,19790,111012.Princess_at_Sea,Dawn Cook,Dawn Cook,,,2
1370,19791,12107927-trust-no-one,Keri Beevis,Linda Sue Park,"Urbana, Illinois",40.109665 -88.204247,1
1371,19792,28289.Joe_College,Tom Perrotta,Tom Perrotta,"Newark, New Jersey",40.72422 -74.172574,1
1372,19793,48764.The_Mystery_at_Lilac_Inn,Carolyn Keene,Carolyn Keene,,,2
1373,19794,450573.The_Odd_Couple,Neil Simon,Neil Simon,The Bronx,40.83722222222222 -73.8861111111111,1
1374,19795,625555.A_Season_of_Joy,Dave Williamson,Gerald N. Lund,"Miami, Florida",,2
1375,19796,6296169-sweet-seduction,Penny Jordan,Maya Banks,United States,38.88333333333333 -77.01666666666667,1
1376,19797,4001794-cut,Cathy Glass,Cathy Glass,,,2
1377,19798,190372.The_Last_Samurai,Helen Dewitt,Helen DeWitt,Maryland,39.0 -77.0,1
1378,19799,37377.On_the_Night_You_Were_Born,Nancy Tillman,Nancy Tillman,,,2
1379,19800,3832016-silent-tears,,Kay Bratt,,,2
1380,19801,1103543.The_Savage_Damsel_and_the_Dwarf,Gerald Morris,Gerald Morris,,,2
1381,19802,137808.The_Potato_Factory,Bryce Courtenay,Bryce Courtenay,Johannesburg,-26.204444444444444 28.045555555555556,1
1382,19803,704609.The_Bar_Code_Rebellion,Suzanne Weyn,Suzanne Weyn,"Flushing, Queens",40.765 -73.805,1
1383,19804,343265.Junie_B_First_Grader,Denise Brunkus,Barbara Park,"Mount Holly, New Jersey",39.995336 -74.786473,1
1384,19805,1023328.The_Key_to_the_Golden_Firebird,Maureen Johnson,Maureen Johnson,Philadelphia,39.952777777777776 -75.16361111111111,1
1385,19806,867248.Bear_Snores_On,Karma Wilson,Karma Wilson,,,2
1386,19807,4590678-il-pi-grande-uomo-scimmia-del-pleistocene,,Roy Lewis,,,2
1387,19808,12337186-sidney-sheldon-s-angel-of-the-dark,Sidney Sheldon,Tilly Bagshawe,United Kingdom,51.5 -0.11666666666666667,1
1388,19809,16096873-revealed,Joseph Butler,P.C. Cast,Berkshire,,2
1389,19810,18738884-the-death-factory,Greg Iles,Greg Iles,Stuttgart,48.7775 9.18,1
1390,19811,670339.The_Extraordinary_Adventures_of_Alfred_Kropp,Rick Yancey,Rick Yancey,"Miami, Florida",,1
1391,19812,22858364-brutal-precious,,Sara Wolf,,,2
1392,19813,232035.Sinner,John Bunyan,Sara Douglass,South Australia,-30.0 135.0,1
1393,19814,17791477-guardians-of-the-galaxy-volume-1,Brian Michael Bendis,Brian Michael Bendis,,,2
1394,19815,16300.Sleeping_Murder,Agatha Christie,Agatha Christie,Devon,50.71666666666667 -3.716666666666667,1
1395,19816,15703505-much-ado-about-magic,Patricia Rice,Shanna Swendson,,,2
1396,19817,20736337-after-the-rain,Norma Fox Mazer,Renee Carlino,New York City,40.71277777777778 -74.00611111111111,2
1397,19818,101942.The_Tripods_Trilogy,Sam Youd,John Christopher,Huyton,53.41111111111111 -2.8402777777777777,1
1398,19819,351064.The_Monkey_s_Paw,Diane Mowat,Diane Mowat,,,2
1399,19820,11387458-dragonswood,Janet Lee Carey,Janet Lee Carey,New York City,40.71277777777778 -74.00611111111111,1
1400,19821,228992.White_Gold_Wielder,Stephen R. Donaldson,Stephen R. Donaldson,"Cleveland, Ohio",,1
1401,19822,160882.Spider_Man,Jeph Loeb,Jeph Loeb,,,2
1402,19823,879879.Mumu,Ivan Sergeevich Turgenev,Ivan Turgenev,Russian Empire,,1
1403,19824,18114205-seduced-by-fire,Tara Sue Me,Tara Sue Me,,,2
1404,19825,18145096-dragos-takes-a-holiday,Thea Harrison,Thea Harrison,,,2
1405,19826,9897884-close-your-eyes,Lynessa Layne,Amanda Eyre Ward,,,2
1406,19827,950153.Cop_Hater,Ed McBain,Ed McBain,,,2
1407,19828,122311.Dancing_at_the_Rascal_Fair,Agatha Christie,Ivan Doig,"White Sulphur Springs, Montana",46.54638888888889 -110.9025,1
1408,19829,13096280-prague-winter,,Madeleine K. Albright,,,2
1409,19830,522686.The_Third_Eye,T. Lobsang Rampa,Lois Duncan,Pennsylvania,41.0 -78.0,1
1410,19831,253.The_Air_Conditioned_Nightmare,Henry Miller,Henry Miller,New York City,40.71277777777778 -74.00611111111111,1
1411,19832,279221.Peer_Gynt,Henrik Ibsen,Henrik Ibsen,Union between Sweden and Norway,,1
1412,19833,761623.The_Thirteen_Gun_Salute,Patrick O'Brian,Patrick O'Brian,Buckinghamshire,51.833333333333336 -0.8333333333333334,1
1413,19834,409918.The_Narrows,W. Somerset Maugham,Michael Connelly,Pennsylvania,41.0 -78.0,1
1414,19835,34464710-the-bad-guy,"Blabey, Aaron",Celia Aaron,,,2
1415,19836,105711.The_Big_Sleep_and_Other_Novels,Raymond Chandler,Raymond Chandler,,,2
1416,19837,420427.The_Sherwood_Ring,Elizabeth Marie Pope,Elizabeth Marie Pope,,,2
1417,19838,29916072-fall-into-temptation,Lucy Score,Lucy Score,,,2
1418,19839,33146881-pandora-s-lab,,Paul A. Offit,,,2
1419,19840,836512.Ageless_Body_Timeless_Mind,Deepak Chopra MD,Deepak Chopra,British Raj,,1
1420,19841,23215482-the-precious-one,Marisa De los Santos,Marisa de los Santos,,,2
1421,19842,3738515-il-sentiero-dei-nidi-di-ragno,,Italo Calvino,Santiago de Las Vegas,,1
1422,19843,18080255-before-midnight,Jack Higgins,Jennifer Blackstream,Newcastle upon Tyne,54.98 -1.61,2
1423,19844,60149.The_Vanishing_Tower,Michael Moorcock,Michael Moorcock,,,2
1424,19845,139246.S_Z,,Roland Barthes,France,48.85 2.35,1
1425,19846,18213403-no-place-to-hide,Worth Books,Glenn Greenwald,,,2
1426,19847,11326.Love,Earl Derr Biggers,Toni Morrison,"Lorain, Ohio",41.44833333333333 -82.16888888888889,1
1427,19848,13529055-mortality,Sir Walter Scott,Christopher Hitchens,England,51.5 -0.11666666666666667,1
1428,19849,31625039-let-s-talk-about-love,Claire Kann,Claire Kann,,,2
1429,19850,33143435-mists-of-the-serengeti,,Leylah Attar,,,2
1430,19851,35529339-la-casa-delle-onde,Giuseppe Conte,Jojo Moyes,"Maidstone, Kent",,1
1431,19852,18373198-the-good-spy,,Kai Bird,"Eugene, Oregon",44.051944444444445 -123.08666666666667,1
1432,19853,31702812-a-dog-s-way-home,W. Bruce Cameron,W. Bruce Cameron,,,2
1433,19854,517344.Clementine,Mary Soames,Sara Pennypacker,London,51.507222222222225 -0.1275,2
1434,19855,28953846-tales-from-a-not-so-friendly-frenemy,Rachel Renée Russell,Rachel Renée Russell,,,2
1435,19856,48567441-hell-high-water,Peter Heller,Charlie Cochet,,,2
1436,19857,1178039.The_Venetian_Betrayal,Steve Berry,Steve Berry,,,2
1437,19858,136641.Tyrannosaur_Canyon,Douglas Preston,Douglas Preston,"Cambridge, Massachusetts",42.37361111111111 -71.11055555555555,1
1438,19859,35721258-time-bomb,Jonathan Kellerman,Joelle Charbonneau,,,2
1439,19860,33154876-ugly,Hans Christian Andersen,Robert Hoge,Denmark–Norway,55.666666666666664 12.566666666666666,2
1440,19861,1819632.Chibi_Vampire_Vol_01,,Yuna Kagesaki,,,2
1441,19862,820394.The_Interpretation_of_Murder,Jed Rubenfeld,Jed Rubenfeld,"Washington, D. C.",,1
1442,19863,85665.Founding_Mothers,Cokie Roberts,Cokie Roberts,Louisiana,31.0 -92.0,1
1443,19864,2188829.Eat_This_Not_That_,,David Zinczenko,"Bethlehem, Pennsylvania",40.62611111111111 -75.37555555555555,1
1444,19865,33668.4th_of_July,James Patterson,James Patterson,"Newburgh, New York",41.51972222222222 -74.0213888888889,1
1445,19866,124830.The_Secret_Pearl,Mary Balogh,Mary Balogh,Swansea,51.61666666666667 -3.95,1
1446,19867,60278.To_Darkness_and_to_Death,Julia Spencer-Fleming,Julia Spencer-Fleming,"Plattsburgh, New York",44.695277777777775 -73.45833333333333,1
1447,19868,296444.Turnabout,Thorne Smith,Margaret Peterson Haddix,"Washington Court House, Ohio",39.53638888888889 -83.43555555555555,1
1448,19869,56031.A_Maggot,John Fowles,John Fowles,Leigh-on-Sea,51.5425 0.6535,1
1449,19870,88385.Mrs_Kimble,Jennifer Haigh,Jennifer Haigh,Pennsylvania,41.0 -78.0,1
1450,19871,32422.Hideaway,Dean Koontz,Dean Koontz,"Everett, Pennsylvania",40.01416666666667 -78.37333333333333,1
1451,19872,287634.Mind_Game,William Chandon,Christine Feehan,California,35.491035 -119.347852,1
1452,19873,411701.To_Die_For,Janice Kaplan,Linda Howard,Alabama,33.0 -87.0,1
1453,19874,237117.Look_for_Me_by_Moonlight,Mary Downing Hahn,Mary Downing Hahn,"Washington, D.C.",38.90472222222222 -77.01638888888888,1
1454,19875,15660.The_Stranger,Albert Camus,Chris Van Allsburg,"East Grand Rapids, Michigan",42.950833333333335 -85.61555555555556,1
1455,19876,115817.The_Bargain,Betty Neels,Mary Jo Putney,New York (state),43.0 -76.0,1
1456,19877,225668.Vamps_and_the_City,Kerrelyn Sparks,Kerrelyn Sparks,,,2
1457,19878,12495.You_Don_t_Know_Jack,Kevin D. Cordi,Erin McCarthy,,,2
1458,19879,2015492.Empress,Ernest John Knapton,Karen Miller,Vancouver,49.26111111111111 -123.1138888888889,1
1459,19880,3769623-7,,Matsuri Hino,,,2
1460,19881,728118.MeruPuri_Vol_3,,Matsuri Hino,,,2
1461,19882,820278.The_Cat_Who_Brought_Down_the_House,Lilian Jackson Braun,Lilian Jackson Braun,"Chicopee, Massachusetts",42.14861111111111 -72.60833333333333,1
1462,19883,4223020-the-escape,David Baldacci,Robert Muchamore,England,51.5 -0.11666666666666667,1
1463,19884,1588709.Here_Kitty_Kitty_,Jardine Libaire,Shelly Laurenston,,,2
1464,19885,384458.Charlie_All_Night,Jennifer Crusie,Jennifer Crusie,"Wapakoneta, Ohio",40.575833333333335 -84.19277777777778,1
1465,19886,116473.Rowan_of_Rin,Emily Rodda,Emily Rodda,,,2
1466,19887,229108.The_Soloist,Steve Lopez,Mark Salzman,"Greenwich, Connecticut",41.03888888888889 -73.61361111111111,1
1467,19888,9667957-slow-ride,Carrie Alexander,Lorelei James,,,2
1468,19889,218038.All_About_Love,William Shakespeare,Stephanie Laurens,Ceylon,,1
1469,19890,6690236-if-the-dead-rise-not,Philip Kerr,Philip Kerr,Edinburgh,55.95333333333333 -3.1891666666666665,1
1470,19891,2110851.Haunted,Charles Dickens,James Herbert,Portsmouth,50.80583333333333 -1.0872222222222223,2
1471,19892,186857.Lost_and_Found,Oliver Jeffers,Jayne Ann Krentz,"Cobb, California",38.82222222222222 -122.72305555555556,1
1472,19893,34570.Team_Yankee,Harold Coyle,Harold Coyle,"New Brunswick, New Jersey",40.486678 -74.444414,1
1473,19894,6426.Motor_Mouth,Janet Evanovich,Janet Evanovich,"South River, New Jersey",40.445652 -74.378459,1
1474,19895,173165.The_Hungry_Ocean,,Linda Greenlaw,Connecticut,41.6 -72.7,1
1475,19896,607901.Pushed,,Jennifer Block,,,2
1476,19897,775597.Caps_for_Sale,"Slobodkina, Esphyr",Esphyr Slobodkina,Russian Empire,,1
1477,19898,121655.The_Mousetrap_and_Other_Plays,Agatha Christie,Agatha Christie,Devon,50.71666666666667 -3.716666666666667,1
1478,19899,16341.The_Moving_Finger,Agatha Christie,Agatha Christie,Devon,50.71666666666667 -3.716666666666667,1
1479,19900,15723892-deseos,Laura Esquivel,Kirsten Miller,"Cuauhtémoc, Mexico City",19.443055555555556 -99.14444444444445,2
1480,19901,9763010-zero-day,David Baldacci,Mark Russinovich,Salamanca,40.96666666666667 -5.666666666666667,1
1481,19902,336889.The_Art_of_Peace,Morihei Ueshiba,Morihei Ueshiba,"Tanabe, Wakayama",33.733333333333334 135.38333333333333,1
1482,19903,147074.Janet_Evanovich_Three_and_Four_Two_Book_Set,,Janet Evanovich,"South River, New Jersey",40.445652 -74.378459,1
1483,19904,3798897-warrior-princess,Ru Emerson,Allan Frewin Jones,London,51.507222222222225 -0.1275,1
1484,19905,8444997-arisa-vol-01,,Natsumi Andō,,,2
1485,19906,663836.The_Nightly_News,Stephen J. Farnsworth,Jonathan Hickman,,,2
1486,19907,13354283-time-mends,Nelson McKeeby,Tammy Blackwell,,,2
1487,19908,12107925-day-of-doom,Michael Wigglesworth,David Baldacci,"Richmond, Virginia",37.54083333333333 -77.43666666666667,1
1488,19909,97898.The_Full_Cupboard_of_Life,Alexander McCall Smith,Alexander McCall Smith,Bulawayo,-20.17 28.58,1
1489,19910,1351174.The_Bridge_Over_the_River_Kwai,Pierre Boule,Pierre Boulle,,,2
1490,19911,625556.So_Great_a_Cause,Kenneth D. Stephens,Gerald N. Lund,,,2
1491,19912,4800764-sweet-persuasion,Paul Karasik,Maya Banks,United States,38.88333333333333 -77.01666666666667,1
1492,19913,34352.Gertrude,Gertrude Stein,Hermann Hesse,Calw,48.71666666666667 8.733333333333333,1
1493,19914,442615.Prologue,John Dryden,Chris Stewart,England,51.5 -0.11666666666666667,2
1494,19915,370899.The_Dark_Design,Philip José Farmer,Philip José Farmer,"North Terre Haute, Indiana",39.531666666666666 -87.36194444444445,1
1495,19916,782614.Down_Came_the_Rain,,Brooke Shields,Manhattan,40.78333333333333 -73.96666666666667,1
1496,19917,10917118-longing,Jean Webster,Karen Kingsbury,"Fredonia, New York",42.44083333333333 -79.3338888888889,2
1497,19918,38155.A_People_s_Tragedy,,Orlando Figes,England,51.5 -0.11666666666666667,1
1498,19919,6681627-the-time-of-my-life,Denis Healey,Patrick Swayze,"Houston, Texas",,1
1499,19920,11263180-from-what-i-remember,Stacy Kramer,Stacy Kramer,,,2
1500,19921,273197.Embracing_Defeat,John W. Dower,John W. Dower,"Providence, Rhode Island",41.82361111111111 -71.42222222222222,1
1501,19922,11455168-taking-a-shot,Jaci Burton,Jaci Burton,,,2
1502,19923,17411703-complete-me,Mes Recettes Publication,J. Kenner,,,2
1503,19924,44521.Kiss_Kiss,Kate Chopin,Roald Dahl,Cardiff,51.48166666666667 -3.1791666666666667,1
1504,19925,18528548-lost-and-found,Oliver Jeffers,K.F. Breene,Port Hedland,,2
1505,19926,6060450-wild-heat,Bella Andre,Bella Andre,,,2
1506,19927,12362225-twisted,Charles Dickens,Laura Griffin,Portsmouth,50.80583333333333 -1.0872222222222223,2
1507,19928,13037321-dream-chaser,Melinda Hammond,Angie Stanton,Bristol,51.45 -2.5833333333333335,2
1508,19929,18812737-with-you,Red Hot Chili Peppers,Nashoda Rose,,,2
1509,19930,325115.The_Heart_Sutra,Bhagwan Rajneesh,Red Pine,,,2
1510,19931,17449438-fighting-to-forgive,Kathleen Carlson,J.B. Salsbury,,,2
1511,19932,23623313-reparation,John Packer,Stylo Fantome,,,2
1512,19933,9578336-1861,Adam Goodheart,Adam Goodheart,,,2
1513,19934,231990.Starman,Robert A. Heinlein,Sara Douglass,South Australia,-30.0 135.0,1
1514,19935,1150799.Iphigenie_auf_Tauris,Johann Wolfgang von Goethe,Johann Wolfgang von Goethe,Holy Roman Empire,,1
1515,19936,21976102-stay,Brain Gym Games Publisher,Riley Hart,,,2
1516,19937,18280662-nowhere-but-here,Renée Carlino,Renee Carlino,,,2
1517,19938,3159138-word-nerd,Barbara Ann Kipfer,Susin Nielsen,,,2
1518,19939,156770.The_Return_of_the_Indian,Lynne Reid Banks,Lynne Reid Banks,,,2
1519,19940,20444068,,Shel Silverstein,Chicago,41.88194444444444 -87.62777777777778,1
1520,19941,404223.The_Wounded_Land,Stephen R. Donaldson,Stephen R. Donaldson,"Cleveland, Ohio",,1
1521,19942,20665570-the-meaning-of-human-existence,Leslie Allen Paul,Edward O. Wilson,,,2
1522,19943,22088091-pulse---part-one,,Deborah Bladon,,,2
1523,19944,10823507-serpent-s-kiss,Edward Gorman,Thea Harrison,,,2
1524,19945,612888.The_Lonely_Londoners,Samuel Selvon,Sam Selvon,"San Fernando, Trinidad and Tobago",10.283333333333333 -61.46666666666667,1
1525,19946,13588404-a-thousand-mornings,Mary Oliver,Mary Oliver,"Maple Heights, Ohio",41.41222222222222 -81.55972222222222,1
1526,19947,526045.SCUM_Manifesto,Valerie Solanas,Valerie Solanas,"Ventnor City, New Jersey",39.342076 -74.482649,1
1527,19948,4735155-sternschnupperkurs,Jill Mansell,Jill Mansell,,,2
1528,19949,185287.The_Star_Scroll,Melanie Rawn,Melanie Rawn,,,2
1529,19950,23281891-lost-in-the-sun,Lisa Graff,Lisa Graff,,,2
1530,19951,31309.The_Thirteen_Problems,Agatha Christie,Agatha Christie,Devon,50.71666666666667 -3.716666666666667,1
1531,19952,29358729-forever-pucked,Helena Hunting,Helena Hunting,,,2
1532,19953,18079523-archetype,Maud Bodkin,M.D. Waters,,,2
1533,19954,263175.Vampire,White Wolf Publishing,Mark Rein-Hagen,Ohio,40.0 -83.0,1
1534,19955,244338.Henry_and_Ribsy,Beverly Cleary,Beverly Cleary,"McMinnville, Oregon",45.211666666666666 -123.19722222222222,1
1535,19956,22567177-tower-of-thorns,Juliet Marillier,Juliet Marillier,Dunedin,-45.87416666666667 170.5036111111111,1
1536,19957,30123186-the-devil-in-disguise,Stefanie Sloane,Cynthia Eden,,,2
1537,19958,28695658-no-more-secrets,Janice Ristock,Lucy Score,,,2
1538,19959,2391.Moby_Dick,HERMAN MELVILLE,Shirley Bogart,,,2
1539,19960,836511.Perfect_Health,,Deepak Chopra,British Raj,,1
1540,19961,26054.The_MacGregors,,Nora Roberts,"Silver Spring, Maryland",39.002441 -77.020791,1
1541,19962,562253.The_Bane_of_the_Black_Sword,Michael Moorcock,Michael Moorcock,,,2
1542,19963,124675.The_Secret_Seven_Adventure,Enid Blyton,Enid Blyton,East Dulwich,51.462 -0.084,1
1543,19964,287585.Course_in_General_Linguistics,Laura E. B. Key,Ferdinand de Saussure,Geneva,46.20166666666667 6.146944444444444,1
1544,19965,28209123-black-magick-vol-1,,Greg Rucka,,,2
1545,19966,22265168-perdoa-me,Carlos de Andrade,Lesley Pearse,,,2
1546,19967,38117946-the-worst-best-man,Mia Sosa,Lucy Score,,,2
1547,19968,27163154-the-house-at-the-edge-of-night,Catherine Banner,Catherine Banner,Cambridge,52.20527777777778 0.11916666666666667,1
